1	2	counts	3	4	label	connections	colour	id	idx	p1	p2	p1p2
786	776	1	Neutral towards to Policymaking	I would rather not know of any potential debilitating diseases that I may develop in the future	Neutral towards to Policymaking I would rather not know of any potential debilitating diseases that I may develop in the future	786 776	#681ea4	68	78	0.014705882352941176	0.01282051282051282	0.00018853695324283558
778	780	1	Neutral towards to Revising and Updating	Do not know	Neutral towards to Revising and Updating Do not know	778 780	#1228a4	83	64	0.012048192771084338	0.015625	0.00018825301204819278
786	779	1	One legal guardian sufficient	I would not want to be labelled as having any deficiency	One legal guardian sufficient I would not want to be labelled as having any deficiency	786 779	#d58b1d	33	164	0.030303030303030304	0.006097560975609756	0.00018477457501847746
786	778	1	Neutral towards to Policymaking	I am worried that I might find out something about myself I would rather not know	Neutral towards to Policymaking I am worried that I might find out something about myself I would rather not know	786 778	#577da8	68	81	0.014705882352941176	0.012345679012345678	0.00018155410312273057
774	782	1	Low Concern	Medical facilities	Low Concern Medical facilities	774 782	#95ecb3	201	28	0.004975124378109453	0.03571428571428571	0.00017768301350390902
787	779	1	Disagree to dissemination of GK	I would not want to be labelled as having any deficiency	Disagree to dissemination of GK I would not want to be labelled as having any deficiency	787 779	#996b20	35	164	0.02857142857142857	0.006097560975609756	0.00017421602787456446
1011	1018	1	Correct – More than 99 percent	Medical facilities	Correct – More than 99 percent Medical facilities	1011 1018	#b1e36c	209	28	0.004784688995215311	0.03571428571428571	0.00017088174982911824
786	779	1	Disagree to Revising and Updating	I would not want to be labelled as having any deficiency	Disagree to Revising and Updating I would not want to be labelled as having any deficiency	786 779	#a551a9	38	164	0.02631578947368421	0.006097560975609756	0.00016046213093709883
787	779	1	Disagree to Policymaking	I would not want to be labelled as having any deficiency	Disagree to Policymaking I would not want to be labelled as having any deficiency	787 779	#6b36fe	39	164	0.02564102564102564	0.006097560975609756	0.00015634771732332708
787	776	1	Neutral towards to Revising and Updating	I would rather not know of any potential debilitating diseases that I may develop in the future	Neutral towards to Revising and Updating I would rather not know of any potential debilitating diseases that I may develop in the future	787 776	#51e1bd	83	78	0.012048192771084338	0.01282051282051282	0.00015446400988569664
774	781	1	Low Concern	One legal guardian sufficient	Low Concern One legal guardian sufficient	774 781	#b6f33c	201	33	0.004975124378109453	0.030303030303030304	0.00015076134479119553
782	779	1	Other	I would not want to be labelled as having any deficiency	Other I would not want to be labelled as having any deficiency	782 779	#cb1ae7	42	164	0.023809523809523808	0.006097560975609756	0.00014518002322880372
774	781	1	Low Concern	Disagree to dissemination of GK	Low Concern Disagree to dissemination of GK	774 781	#80009a	201	35	0.004975124378109453	0.02857142857142857	0.00014214641080312722
775	781	1	High GK Confidence	Medical facilities	High GK Confidence Medical facilities	775 781	#c3a6e6	254	28	0.003937007874015748	0.03571428571428571	0.000140607424071991
1008	1014	1	Correct – More than 99 percent	Disagree to dissemination of GK	Correct – More than 99 percent Disagree to dissemination of GK	1008 1014	#dfbbeb	209	35	0.004784688995215311	0.02857142857142857	0.0001367053998632946
774	780	1	Low Concern	Disagree to Revising and Updating	Low Concern Disagree to Revising and Updating	774 780	#25fd64	201	38	0.004975124378109453	0.02631578947368421	0.00013092432573972242
774	781	1	Low Concern	Disagree to Policymaking	Low Concern Disagree to Policymaking	774 781	#73eb69	201	39	0.004975124378109453	0.02564102564102564	0.00012756729174639623
774	782	1	Non Law Students	Medical facilities	Non Law Students Medical facilities	774 782	#b911a6	292	28	0.003424657534246575	0.03571428571428571	0.0001223091976516634
775	785	1	Low Genetic Curiosity	Other	Low Genetic Curiosity Other	775 785	#c8fba9	258	32	0.003875968992248062	0.03125	0.00012112403100775194
1006	1012	1	75 percent	Disagree to Revising and Updating	75 percent Disagree to Revising and Updating	1006 1012	#f696bf	219	38	0.0045662100456621	0.02631578947368421	0.0001201634222542658
1005	1012	1	75 percent	Disagree to Policymaking	75 percent Disagree to Policymaking	1005 1012	#bc42fc	219	39	0.0045662100456621	0.02564102564102564	0.00011708230886313077
1007	1009	1	Correct – More than 99 percent	Strongly disagree to Revising and Updating	Correct – More than 99 percent Strongly disagree to Revising and Updating	1007 1009	#43a9fc	209	41	0.004784688995215311	0.024390243902439025	0.00011669973159061734
775	784	1	Male Participants	Other	Male Participants Other	775 784	#76e79d	276	32	0.0036231884057971015	0.03125	0.00011322463768115942
776	784	1	Agree to Policymaking	Medical facilities	Agree to Policymaking Medical facilities	776 784	#920c82	318	28	0.0031446540880503146	0.03571428571428571	0.00011230907457322552
761	758	1	Strongly agree to Revising and Updating	Disagree to Policymaking	Strongly agree to Revising and Updating Disagree to Policymaking	761 758	#cd3a25	231	39	0.004329004329004329	0.02564102564102564	0.000111000111000111
1015	1009	1	I would rather not know of any potential debilitating diseases that I may develop in the future	90 percent	I would rather not know of any potential debilitating diseases that I may develop in the future 90 percent	1015 1009	#b5f592	78	116	0.01282051282051282	0.008620689655172414	0.00011052166224580017
776	782	1	Medium Genetic Curiosity	Medical facilities	Medium Genetic Curiosity Medical facilities	776 782	#5434a1	327	28	0.0030581039755351682	0.03571428571428571	0.00010921799912625601
774	785	1	Non Law Students	Other	Non Law Students Other	774 785	#f4045d	292	32	0.003424657534246575	0.03125	0.00010702054794520547
1009	1017	1	90 percent	I am worried that I might find out something about myself I would rather not know	90 percent I am worried that I might find out something about myself I would rather not know	1009 1017	#8855ef	116	81	0.008620689655172414	0.012345679012345678	0.00010642826734780757
774	776	1	Strongly disagree to Revising and Updating	Strongly agree to Revising and Updating	Strongly disagree to Revising and Updating Strongly agree to Revising and Updating	774 776	#90bfc6	41	231	0.024390243902439025	0.004329004329004329	0.00010558547143912998
775	784	1	Agree to dissemination of GK	Medical facilities	Agree to dissemination of GK Medical facilities	775 784	#19c5cf	339	28	0.0029498525073746312	0.03571428571428571	0.00010535187526337968
774	781	1	Non Law Students	One legal guardian sufficient	Non Law Students One legal guardian sufficient	774 781	#be11da	292	33	0.003424657534246575	0.030303030303030304	0.00010377750103777501
774	780	1	Low Concern	Neutral towards to dissemination of GK	Low Concern Neutral towards to dissemination of GK	774 780	#238191	201	48	0.004975124378109453	0.020833333333333332	0.00010364842454394692
760	762	1	Strongly agree to dissemination of GK	Disagree to dissemination of GK	Strongly agree to dissemination of GK Disagree to dissemination of GK	760 762	#2b5ef6	276	35	0.0036231884057971015	0.02857142857142857	0.00010351966873706004
1005	1008	1	75 percent	Strongly disagree to Policymaking	75 percent Strongly disagree to Policymaking	1005 1008	#660b6f	219	45	0.0045662100456621	0.022222222222222223	0.00010147133434804668
775	784	1	Agree to Revising and Updating	Medical facilities	Agree to Revising and Updating Medical facilities	775 784	#5e5d03	353	28	0.0028328611898017	0.03571428571428571	0.00010117361392148928
774	781	1	Non Law Students	Disagree to dissemination of GK	Non Law Students Disagree to dissemination of GK	774 781	#162051	292	35	0.003424657534246575	0.02857142857142857	9.784735812133071e-05
784	779	1	Do not know	I would not want to be labelled as having any deficiency	Do not know I would not want to be labelled as having any deficiency	784 779	#7b12ba	64	164	0.015625	0.006097560975609756	9.527439024390244e-05
779	784	1	I would not want to be labelled as having any deficiency	Do not know	I would not want to be labelled as having any deficiency Do not know	779 784	#ded674	164	64	0.006097560975609756	0.015625	9.527439024390244e-05
1007	1013	1	75 percent	Neutral towards to dissemination of GK	75 percent Neutral towards to dissemination of GK	1007 1013	#375c47	219	48	0.0045662100456621	0.020833333333333332	9.512937595129375e-05
775	777	1	Low Genetic Curiosity	Strongly disagree to Revising and Updating	Low Genetic Curiosity Strongly disagree to Revising and Updating	775 777	#87a1d6	258	41	0.003875968992248062	0.024390243902439025	9.453582907922102e-05
761	768	1	Strongly agree to dissemination of GK	Disagree to Policymaking	Strongly agree to dissemination of GK Disagree to Policymaking	761 768	#3b7d33	276	39	0.0036231884057971015	0.02564102564102564	9.29022668153103e-05
776	781	1	Medium Genetic Curiosity	One legal guardian sufficient	Medium Genetic Curiosity One legal guardian sufficient	776 781	#afc0fa	327	33	0.0030581039755351682	0.030303030303030304	9.266981744045964e-05
777	782	1	Neutral towards to dissemination of GK	Prohibited until child has legal capacity	Neutral towards to dissemination of GK Prohibited until child has legal capacity	777 782	#c147d9	48	230	0.020833333333333332	0.004347826086956522	9.057971014492754e-05
774	780	1	Non Law Students	Disagree to Revising and Updating	Non Law Students Disagree to Revising and Updating	774 780	#c12717	292	38	0.003424657534246575	0.02631578947368421	9.012256669069935e-05
775	785	1	Medium Concern	Other	Medium Concern Other	775 785	#885088	348	32	0.0028735632183908046	0.03125	8.979885057471264e-05
786	779	1	Neutral towards to Policymaking	I would not want to be labelled as having any deficiency	Neutral towards to Policymaking I would not want to be labelled as having any deficiency	786 779	#502922	68	164	0.014705882352941176	0.006097560975609756	8.96700143472023e-05
775	783	1	Agree to dissemination of GK	One legal guardian sufficient	Agree to dissemination of GK One legal guardian sufficient	775 783	#d03d55	339	33	0.0029498525073746312	0.030303030303030304	8.938946992044337e-05
786	775	1	One legal guardian sufficient	Do not know whether the data will be stored securely	One legal guardian sufficient Do not know whether the data will be stored securely	786 775	#6a5770	33	343	0.030303030303030304	0.0029154518950437317	8.834702712253733e-05
774	781	1	Non Law Students	Disagree to Policymaking	Non Law Students Disagree to Policymaking	774 781	#ceb2fd	292	39	0.003424657534246575	0.02564102564102564	8.781173164734808e-05
776	781	1	Medium Genetic Curiosity	Disagree to dissemination of GK	Medium Genetic Curiosity Disagree to dissemination of GK	776 781	#496969	327	35	0.0030581039755351682	0.02857142857142857	8.73743993010048e-05
775	777	1	Low Genetic Curiosity	Strongly disagree to Policymaking	Low Genetic Curiosity Strongly disagree to Policymaking	775 777	#810bcb	258	45	0.003875968992248062	0.022222222222222223	8.613264427217915e-05
774	777	1	Non Law Students	Strongly disagree to Revising and Updating	Non Law Students Strongly disagree to Revising and Updating	774 777	#27993b	292	41	0.003424657534246575	0.024390243902439025	8.35282325425994e-05
774	780	1	Low Concern	I am not interested	Low Concern I am not interested	774 780	#afc99f	201	61	0.004975124378109453	0.01639344262295082	8.15594160345812e-05
1007	1010	1	75 percent	Strongly disagree to dissemination of GK	75 percent Strongly disagree to dissemination of GK	1007 1010	#fe384b	219	56	0.0045662100456621	0.017857142857142856	8.153946510110893e-05
776	780	1	Medium Genetic Curiosity	Disagree to Revising and Updating	Medium Genetic Curiosity Disagree to Revising and Updating	776 780	#9c0f31	327	38	0.0030581039755351682	0.02631578947368421	8.047642040882022e-05
774	786	1	Do not know who will have access to that information	One legal guardian sufficient	Do not know who will have access to that information One legal guardian sufficient	774 786	#9220ce	383	33	0.0026109660574412533	0.030303030303030304	7.912018355882586e-05
776	781	1	Medium Genetic Curiosity	Disagree to Policymaking	Medium Genetic Curiosity Disagree to Policymaking	776 781	#c28e2d	327	39	0.0030581039755351682	0.02564102564102564	7.84129224496197e-05
774	777	1	Non Law Students	Strongly disagree to Policymaking	Non Law Students Strongly disagree to Policymaking	774 777	#cc8926	292	45	0.003424657534246575	0.022222222222222223	7.6103500761035e-05
760	761	1	Strongly agree to dissemination of GK	Neutral towards to dissemination of GK	Strongly agree to dissemination of GK Neutral towards to dissemination of GK	760 761	#ed421f	276	48	0.0036231884057971015	0.020833333333333332	7.548309178743961e-05
1010	1016	1	75 percent	I am not interested	75 percent I am not interested	1010 1016	#ac4a6f	219	61	0.0045662100456621	0.01639344262295082	7.485590238790328e-05
1011	1014	1	Correct – More than 99 percent	Do not know	Correct – More than 99 percent Do not know	1011 1014	#e28e6f	209	64	0.004784688995215311	0.015625	7.476076555023923e-05
787	774	1	Disagree to dissemination of GK	Do not know who will have access to that information	Disagree to dissemination of GK Do not know who will have access to that information	787 774	#e076d1	35	383	0.02857142857142857	0.0026109660574412533	7.459903021260723e-05
775	777	1	Agree to Revising and Updating	Disagree to Revising and Updating	Agree to Revising and Updating Disagree to Revising and Updating	775 777	#d7c2d6	353	38	0.0028328611898017	0.02631578947368421	7.45489786789921e-05
1006	1006	1	90 percent	90 percent	90 percent 90 percent	1006 1006	#2717e9	116	116	0.008620689655172414	0.008620689655172414	7.431629013079666e-05
787	779	1	Neutral towards to Revising and Updating	I would not want to be labelled as having any deficiency	Neutral towards to Revising and Updating I would not want to be labelled as having any deficiency	787 779	#4cde20	83	164	0.012048192771084338	0.006097560975609756	7.346459006758743e-05
774	780	1	Low Concern	Neutral towards to Policymaking	Low Concern Neutral towards to Policymaking	774 780	#1def39	201	68	0.004975124378109453	0.014705882352941176	7.316359379572725e-05
774	781	1	Low GK Score	Medical facilities	Low GK Score Medical facilities	774 781	#b8c5bb	496	28	0.0020161290322580645	0.03571428571428571	7.200460829493088e-05
774	781	1	Female Participants	Medical facilities	Female Participants Medical facilities	774 781	#cda837	497	28	0.002012072434607646	0.03571428571428571	7.185972980741592e-05
781	787	1	I am concerned my data will be used for other purposes without my knowledge	Medical facilities	I am concerned my data will be used for other purposes without my knowledge Medical facilities	781 787	#c2faa6	498	28	0.002008032128514056	0.03571428571428571	7.171543316121629e-05
774	780	1	Non Law Students	Neutral towards to dissemination of GK	Non Law Students Neutral towards to dissemination of GK	774 780	#772195	292	48	0.003424657534246575	0.020833333333333332	7.134703196347032e-05
775	777	1	Medium Concern	Strongly disagree to Revising and Updating	Medium Concern Strongly disagree to Revising and Updating	775 777	#408cf4	348	41	0.0028735632183908046	0.024390243902439025	7.008690776562938e-05
1012	1021	1	Less than 50 percent	Other	Less than 50 percent Other	1012 1021	#24bd76	451	32	0.0022172949002217295	0.03125	6.929046563192905e-05
775	777	1	Low Genetic Curiosity	Strongly disagree to dissemination of GK	Low Genetic Curiosity Strongly disagree to dissemination of GK	775 777	#b843a1	258	56	0.003875968992248062	0.017857142857142856	6.921373200442968e-05
774	786	1	Do not know who will have access to that information	Disagree to Revising and Updating	Do not know who will have access to that information Disagree to Revising and Updating	774 786	#db9394	383	38	0.0026109660574412533	0.02631578947368421	6.870963309055929e-05
760	764	1	Agree to dissemination of GK	Strongly disagree to Policymaking	Agree to dissemination of GK Strongly disagree to Policymaking	760 764	#827cce	339	45	0.0029498525073746312	0.022222222222222223	6.555227794165847e-05
774	776	1	Strongly disagree to dissemination of GK	Strongly agree to dissemination of GK	Strongly disagree to dissemination of GK Strongly agree to dissemination of GK	774 776	#e86483	56	276	0.017857142857142856	0.0036231884057971015	6.469979296066252e-05
777	782	1	Neutral towards to Policymaking	Prohibited until child has legal capacity	Neutral towards to Policymaking Prohibited until child has legal capacity	777 782	#e5b217	68	230	0.014705882352941176	0.004347826086956522	6.39386189258312e-05
775	777	1	Medium Concern	Strongly disagree to Policymaking	Medium Concern Strongly disagree to Policymaking	775 777	#cfc9f4	348	45	0.0028735632183908046	0.022222222222222223	6.385696040868455e-05
776	780	1	Medium Genetic Curiosity	Neutral towards to dissemination of GK	Medium Genetic Curiosity Neutral towards to dissemination of GK	776 780	#7a879b	327	48	0.0030581039755351682	0.020833333333333332	6.3710499490316e-05
774	783	1	Do not know who will have access to that information	Strongly disagree to Revising and Updating	Do not know who will have access to that information Strongly disagree to Revising and Updating	774 783	#64d751	383	41	0.0026109660574412533	0.024390243902439025	6.368209896198179e-05
774	781	1	Students	Medical facilities	Students Medical facilities	774 781	#77c7ba	561	28	0.0017825311942959	0.03571428571428571	6.366182836771072e-05
774	784	1	Low GK Score	Other	Low GK Score Other	774 784	#c82d05	496	32	0.0020161290322580645	0.03125	6.300403225806451e-05
775	777	1	Agree to dissemination of GK	Neutral towards to dissemination of GK	Agree to dissemination of GK Neutral towards to dissemination of GK	775 777	#787dac	339	48	0.0029498525073746312	0.020833333333333332	6.145526057030481e-05
774	781	1	Low Concern	I am worried that I might find out something about myself I would rather not know	Low Concern I am worried that I might find out something about myself I would rather not know	774 781	#5289e0	201	81	0.004975124378109453	0.012345679012345678	6.142128861863521e-05
774	777	1	Non Law Students	Strongly disagree to dissemination of GK	Non Law Students Strongly disagree to dissemination of GK	774 777	#ae8049	292	56	0.003424657534246575	0.017857142857142856	6.11545988258317e-05
774	780	1	Low GK Score	One legal guardian sufficient	Low GK Score One legal guardian sufficient	774 780	#88ac68	496	33	0.0020161290322580645	0.030303030303030304	6.109481915933529e-05
774	780	1	Female Participants	One legal guardian sufficient	Female Participants One legal guardian sufficient	774 780	#c226d3	497	33	0.002012072434607646	0.030303030303030304	6.0971891957807455e-05
774	784	1	Low GK Confidence	Other	Low GK Confidence Other	774 784	#a683fa	519	32	0.0019267822736030828	0.03125	6.021194605009634e-05
774	781	1	Low Concern	Neutral towards to Revising and Updating	Low Concern Neutral towards to Revising and Updating	774 781	#188416	201	83	0.004975124378109453	0.012048192771084338	5.994125756758377e-05
775	781	1	Younger Participants	Medical facilities	Younger Participants Medical facilities	775 781	#953af8	599	28	0.001669449081803005	0.03571428571428571	5.9623181492964464e-05
1010	1015	1	75 percent	I would rather not know of any potential debilitating diseases that I may develop in the future	75 percent I would rather not know of any potential debilitating diseases that I may develop in the future	1010 1015	#2784d1	219	78	0.0045662100456621	0.01282051282051282	5.854115443156538e-05
774	780	1	Low GK Confidence	One legal guardian sufficient	Low GK Confidence One legal guardian sufficient	774 780	#9ccd6a	519	33	0.0019267822736030828	0.030303030303030304	5.8387341624335844e-05
774	783	1	Do not know who will have access to that information	Strongly disagree to Policymaking	Do not know who will have access to that information Strongly disagree to Policymaking	774 783	#e9b22d	383	45	0.0026109660574412533	0.022222222222222223	5.802146794313896e-05
783	774	1	Strongly disagree to Policymaking	Do not know who will have access to that information	Strongly disagree to Policymaking Do not know who will have access to that information	783 774	#31c6d0	45	383	0.022222222222222223	0.0026109660574412533	5.802146794313896e-05
774	780	1	Low GK Score	Disagree to dissemination of GK	Low GK Score Disagree to dissemination of GK	774 780	#471c41	496	35	0.0020161290322580645	0.02857142857142857	5.76036866359447e-05
774	780	1	Female Participants	Disagree to dissemination of GK	Female Participants Disagree to dissemination of GK	774 780	#ab646d	497	35	0.002012072434607646	0.02857142857142857	5.748778384593274e-05
781	787	1	I am concerned my data will be used for other purposes without my knowledge	Disagree to dissemination of GK	I am concerned my data will be used for other purposes without my knowledge Disagree to dissemination of GK	781 787	#c6100e	498	35	0.002008032128514056	0.02857142857142857	5.737234652897303e-05
775	777	1	Male Participants	Do not know	Male Participants Do not know	775 777	#f2472e	276	64	0.0036231884057971015	0.015625	5.661231884057971e-05
775	777	1	High GK Score	Do not know	High GK Score Do not know	775 777	#c3ff77	277	64	0.0036101083032490976	0.015625	5.640794223826715e-05
759	766	1	Strongly disagree to dissemination of GK	Agree to Policymaking	Strongly disagree to dissemination of GK Agree to Policymaking	759 766	#df7b32	56	318	0.017857142857142856	0.0031446540880503146	5.615453728661276e-05
774	780	1	Non Law Students	I am not interested	Non Law Students I am not interested	774 780	#bd3708	292	61	0.003424657534246575	0.01639344262295082	5.614192679092747e-05
774	784	1	Students	Other	Students Other	774 784	#e0660e	561	32	0.0017825311942959	0.03125	5.570409982174688e-05
774	780	1	Low GK Confidence	Disagree to dissemination of GK	Low GK Confidence Disagree to dissemination of GK	774 780	#2ed498	519	35	0.0019267822736030828	0.02857142857142857	5.5050922102945225e-05
1006	1013	1	75 percent	Neutral towards to Revising and Updating	75 percent Neutral towards to Revising and Updating	1006 1013	#ae7154	219	83	0.0045662100456621	0.012048192771084338	5.50145788633988e-05
774	786	1	Do not know who will have access to that information	Neutral towards to dissemination of GK	Do not know who will have access to that information Neutral towards to dissemination of GK	774 786	#3b9604	383	48	0.0026109660574412533	0.020833333333333332	5.4395126196692775e-05
774	780	1	Students	One legal guardian sufficient	Students One legal guardian sufficient	774 780	#c705c5	561	33	0.0017825311942959	0.030303030303030304	5.401609679684546e-05
778	785	1	I am worried that I might find out something about myself I would rather not know	Prohibited until child has legal capacity	I am worried that I might find out something about myself I would rather not know Prohibited until child has legal capacity	778 785	#620b22	81	230	0.012345679012345678	0.004347826086956522	5.367686527106817e-05
785	778	1	Strongly agree to Revising and Updating	I am worried that I might find out something about myself I would rather not know	Strongly agree to Revising and Updating I am worried that I might find out something about myself I would rather not know	785 778	#7e11dc	231	81	0.004329004329004329	0.012345679012345678	5.344449788894233e-05
778	785	1	I am worried that I might find out something about myself I would rather not know	Strongly agree to Revising and Updating	I am worried that I might find out something about myself I would rather not know Strongly agree to Revising and Updating	778 785	#8a74e1	81	231	0.012345679012345678	0.004329004329004329	5.344449788894233e-05
780	782	1	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Other	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance Other	780 782	#4cb8f7	448	42	0.002232142857142857	0.023809523809523808	5.314625850340135e-05
782	780	1	Other	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Other I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	782 780	#ce723b	42	448	0.023809523809523808	0.002232142857142857	5.314625850340135e-05
775	784	1	Younger Participants	Other	Younger Participants Other	775 784	#7e7a74	599	32	0.001669449081803005	0.03125	5.217028380634391e-05
774	780	1	Low GK Score	Disagree to Policymaking	Low GK Score Disagree to Policymaking	774 780	#06964c	496	39	0.0020161290322580645	0.02564102564102564	5.1695616211745244e-05
774	780	1	Female Participants	Disagree to Policymaking	Female Participants Disagree to Policymaking	774 780	#3de746	497	39	0.002012072434607646	0.02564102564102564	5.159160088737554e-05
781	787	1	I am concerned my data will be used for other purposes without my knowledge	Disagree to Policymaking	I am concerned my data will be used for other purposes without my knowledge Disagree to Policymaking	781 787	#18f033	498	39	0.002008032128514056	0.02564102564102564	5.14880032952322e-05
775	777	1	Medium Concern	Strongly disagree to dissemination of GK	Medium Concern Strongly disagree to dissemination of GK	775 777	#7855e3	348	56	0.0028735632183908046	0.017857142857142856	5.1313628899835795e-05
774	780	1	Students	Disagree to dissemination of GK	Students Disagree to dissemination of GK	774 780	#37ad32	561	35	0.0017825311942959	0.02857142857142857	5.092946269416857e-05
775	780	1	Younger Participants	One legal guardian sufficient	Younger Participants One legal guardian sufficient	775 780	#97e073	599	33	0.001669449081803005	0.030303030303030304	5.058936611524258e-05
774	780	1	Non Law Students	Neutral towards to Policymaking	Non Law Students Neutral towards to Policymaking	774 780	#a00da5	292	68	0.003424657534246575	0.014705882352941176	5.036261079774375e-05
776	780	1	Medium Genetic Curiosity	I am not interested	Medium Genetic Curiosity I am not interested	776 780	#1bac69	327	61	0.0030581039755351682	0.01639344262295082	5.013285205795358e-05
774	780	1	Low GK Confidence	Disagree to Policymaking	Low GK Confidence Disagree to Policymaking	774 780	#3c2b0f	519	39	0.0019267822736030828	0.02564102564102564	4.940467368213033e-05
774	776	1	Low GK Score	Strongly disagree to Revising and Updating	Low GK Score Strongly disagree to Revising and Updating	774 776	#17b7e1	496	41	0.0020161290322580645	0.024390243902439025	4.917387883556255e-05
776	780	1	Agree to Policymaking	Do not know	Agree to Policymaking Do not know	776 780	#ec3f37	318	64	0.0031446540880503146	0.015625	4.9135220125786166e-05
774	776	1	Female Participants	Strongly disagree to Revising and Updating	Female Participants Strongly disagree to Revising and Updating	774 776	#e96704	497	41	0.002012072434607646	0.024390243902439025	4.9074937429454786e-05
775	777	1	Do not know whether the data will be stored securely	I am not interested	Do not know whether the data will be stored securely I am not interested	775 777	#f7883a	343	61	0.0029154518950437317	0.01639344262295082	4.779429336137265e-05
775	780	1	Younger Participants	Disagree to dissemination of GK	Younger Participants Disagree to dissemination of GK	775 780	#ee7f66	599	35	0.001669449081803005	0.02857142857142857	4.769854519437157e-05
774	776	1	Low GK Confidence	Strongly disagree to Revising and Updating	Low GK Confidence Strongly disagree to Revising and Updating	774 776	#fe3d53	519	41	0.0019267822736030828	0.024390243902439025	4.6994689600075195e-05
774	783	1	Do not know who will have access to that information	Strongly disagree to dissemination of GK	Do not know who will have access to that information Strongly disagree to dissemination of GK	774 783	#d921c4	383	56	0.0026109660574412533	0.017857142857142856	4.662439388287952e-05
785	776	1	Strongly agree to dissemination of GK	I would rather not know of any potential debilitating diseases that I may develop in the future	Strongly agree to dissemination of GK I would rather not know of any potential debilitating diseases that I may develop in the future	785 776	#726216	276	78	0.0036231884057971015	0.01282051282051282	4.645113340765515e-05
777	776	1	Neutral towards to Policymaking	Agree to Policymaking	Neutral towards to Policymaking Agree to Policymaking	777 776	#ff3649	68	318	0.014705882352941176	0.0031446540880503146	4.624491305956345e-05
775	780	1	Agree to dissemination of GK	Do not know	Agree to dissemination of GK Do not know	775 780	#fe9821	339	64	0.0029498525073746312	0.015625	4.609144542772861e-05
774	780	1	Students	Disagree to Policymaking	Students Disagree to Policymaking	774 780	#501abf	561	39	0.0017825311942959	0.02564102564102564	4.570592805886923e-05
776	780	1	Medium Genetic Curiosity	Neutral towards to Policymaking	Medium Genetic Curiosity Neutral towards to Policymaking	776 780	#0cc35a	327	68	0.0030581039755351682	0.014705882352941176	4.4972117287281886e-05
774	776	1	Low GK Score	Strongly disagree to Policymaking	Low GK Score Strongly disagree to Policymaking	774 776	#aff5c2	496	45	0.0020161290322580645	0.022222222222222223	4.4802867383512545e-05
778	785	1	I am worried that I might find out something about myself I would rather not know	Strongly agree to dissemination of GK	I am worried that I might find out something about myself I would rather not know Strongly agree to dissemination of GK	778 785	#5b68d8	81	276	0.012345679012345678	0.0036231884057971015	4.473072105922347e-05
774	776	1	Female Participants	Strongly disagree to Policymaking	Female Participants Strongly disagree to Policymaking	774 776	#f6cf19	497	45	0.002012072434607646	0.022222222222222223	4.4712720769058805e-05
774	776	1	Students	Strongly disagree to Revising and Updating	Students Strongly disagree to Revising and Updating	774 776	#82f232	561	41	0.0017825311942959	0.024390243902439025	4.347637059258293e-05
774	776	1	Low GK Confidence	Strongly disagree to Policymaking	Low GK Confidence Strongly disagree to Policymaking	774 776	#d905d0	519	45	0.0019267822736030828	0.022222222222222223	4.2817383857846286e-05
775	780	1	Younger Participants	Disagree to Policymaking	Younger Participants Disagree to Policymaking	775 780	#973652	599	39	0.001669449081803005	0.02564102564102564	4.280638671289756e-05
774	781	1	Non Law Students	I am worried that I might find out something about myself I would rather not know	Non Law Students I am worried that I might find out something about myself I would rather not know	774 781	#5edfdf	292	81	0.003424657534246575	0.012345679012345678	4.2279722645019446e-05
774	781	1	Non Law Students	Neutral towards to Revising and Updating	Non Law Students Neutral towards to Revising and Updating	774 781	#1c8946	292	83	0.003424657534246575	0.012048192771084338	4.12609341475491e-05
1004	1006	1	90 percent	Correct – More than 99 percent	90 percent Correct – More than 99 percent	1004 1006	#e89b43	116	209	0.008620689655172414	0.004784688995215311	4.124731892426992e-05
1011	1009	1	Correct – More than 99 percent	90 percent	Correct – More than 99 percent 90 percent	1011 1009	#568af2	209	116	0.004784688995215311	0.008620689655172414	4.124731892426992e-05
784	774	1	Do not know	Do not know who will have access to that information	Do not know Do not know who will have access to that information	784 774	#e66b67	64	383	0.015625	0.0026109660574412533	4.079634464751958e-05
775	776	1	Younger Participants	Strongly disagree to Revising and Updating	Younger Participants Strongly disagree to Revising and Updating	775 776	#82f189	599	41	0.001669449081803005	0.024390243902439025	4.071827028787817e-05
774	776	1	Students	Strongly disagree to Policymaking	Students Strongly disagree to Policymaking	774 776	#7cdbe4	561	45	0.0017825311942959	0.022222222222222223	3.961180431768667e-05
1005	1006	1	90 percent	75 percent	90 percent 75 percent	1005 1006	#26deb8	116	219	0.008620689655172414	0.0045662100456621	3.9363879703983625e-05
778	785	1	I am worried that I might find out something about myself I would rather not know	Agree to Policymaking	I am worried that I might find out something about myself I would rather not know Agree to Policymaking	778 785	#7d367a	81	318	0.012345679012345678	0.0031446540880503146	3.882288997592981e-05
774	786	1	Do not know who will have access to that information	Neutral towards to Policymaking	Do not know who will have access to that information Neutral towards to Policymaking	774 786	#035961	383	68	0.0026109660574412533	0.014705882352941176	3.839655966825373e-05
